anon_id,sender,sender_id,block_type,task_id,super_rule,sub_rule,response,correct,difficulty,duration,timestamp
t8,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Same,True,1,7303.0,2025-11-21T11:05:45.598Z
t8,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Sure,,1,1259.0,2025-11-21T11:05:46.887Z
t8,Rule Reminder,6_0_2,,,,,skip,,,11853.0,2025-11-21T11:05:58.764Z
t8,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,12976.0,2025-11-21T11:06:11.773Z
t8,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,2161.000000000058,2025-11-21T11:06:13.957Z
t8,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Different,True,3,4379.0,2025-11-21T11:06:18.360Z
t8,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Very Sure,,3,1220.0,2025-11-21T11:06:19.618Z
t8,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Different,True,1,3586.0,2025-11-21T11:06:23.233Z
t8,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Very Sure,,1,1208.0,2025-11-21T11:06:24.473Z
t8,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,4525.0,2025-11-21T11:06:29.022Z
t8,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Very Sure,,1,1478.0,2025-11-21T11:06:30.526Z
t8,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Different,True,3,5453.0,2025-11-21T11:06:36.019Z
t8,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Very Sure,,3,1461.0,2025-11-21T11:06:37.510Z
t8,Score,6_0_4,,,,,skip,,,24799.0,2025-11-21T11:07:02.331Z
t8,First Example,6_1_0,,,,,skip,,,7956.0,2025-11-21T11:07:10.323Z
t8,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,4224.0,2025-11-21T11:07:14.576Z
t8,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Very Sure,,2,1056.0,2025-11-21T11:07:15.658Z
t8,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Same,False,3,8989.0,2025-11-21T11:07:24.675Z
t8,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Very Sure,,3,1269.0,2025-11-21T11:07:25.972Z
t8,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,4750.0,2025-11-21T11:07:30.756Z
t8,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Very Sure,,1,1336.0,2025-11-21T11:07:32.123Z
t8,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Same,True,1,6183.0,2025-11-21T11:07:38.337Z
t8,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Very Sure,,1,1045.0,2025-11-21T11:07:39.416Z
t8,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Different,True,2,5002.0,2025-11-21T11:07:44.457Z
t8,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Very Sure,,2,949.0,2025-11-21T11:07:45.437Z
t8,Rule Reminder,6_1_2,,,,,skip,,,4061.0,2025-11-21T11:07:49.533Z
t8,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,5390.0,2025-11-21T11:07:54.962Z
t8,Confidence Check,6_1_3_0_1,application,15,attraction,color,Very Sure,,2,1156.0,2025-11-21T11:07:56.145Z
t8,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,5042.0,2025-11-21T11:08:01.213Z
t8,Confidence Check,6_1_3_1_1,application,16,attraction,color,Very Sure,,2,937.0,2025-11-21T11:08:02.175Z
t8,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Different,True,1,7024.0,2025-11-21T11:08:09.231Z
t8,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,1307.0,2025-11-21T11:08:10.563Z
t8,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,3640.0,2025-11-21T11:08:14.230Z
t8,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,1521.0,2025-11-21T11:08:15.778Z
t8,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,6360.0,2025-11-21T11:08:22.167Z
t8,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,1478.0,2025-11-21T11:08:23.671Z
t8,Score,6_1_4,,,,,skip,,,3460.0,2025-11-21T11:08:27.168Z
t8,First Example,6_2_0,,,,,skip,,,9836.0,2025-11-21T11:08:37.026Z
t8,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,4300.0,2025-11-21T11:08:41.359Z
t8,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,1285.0,2025-11-21T11:08:42.677Z
t8,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Same,True,2,3506.0,2025-11-21T11:08:46.215Z
t8,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Very Sure,,2,1033.0,2025-11-21T11:08:47.277Z
t8,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Different,True,2,8190.0,2025-11-21T11:08:55.500Z
t8,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Very Sure,,2,2008.0,2025-11-21T11:08:57.535Z
t8,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Same,False,3,6567.0,2025-11-21T11:09:04.127Z
t8,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Very Sure,,3,1115.0,2025-11-21T11:09:05.277Z
t8,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Different,True,2,5030.000000000116,2025-11-21T11:09:10.342Z
t8,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1087.0,2025-11-21T11:09:11.466Z
t8,Rule Reminder,6_2_2,,,,,skip,,,8427.0,2025-11-21T11:09:19.922Z
t8,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Same,True,2,4986.000000000116,2025-11-21T11:09:24.932Z
t8,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,1151.0,2025-11-21T11:09:26.114Z
t8,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Different,True,1,5234.0,2025-11-21T11:09:31.380Z
t8,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,693.0,2025-11-21T11:09:32.106Z
t8,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,6388.0,2025-11-21T11:09:38.519Z
t8,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,1250.0,2025-11-21T11:09:39.798Z
t8,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Different,True,3,4258.0,2025-11-21T11:09:44.089Z
t8,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,954.0000000001164,2025-11-21T11:09:45.068Z
t8,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,6470.000000000116,2025-11-21T11:09:51.568Z
t8,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,2473.0,2025-11-21T11:09:54.072Z
t8,Score,6_2_4,,,,,skip,,,41759.0,2025-11-21T11:10:35.859Z
t8,First Example,6_3_0,,,,,skip,,,32745.00000000012,2025-11-21T11:11:08.632Z
t8,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Same,True,1,5867.0,2025-11-21T11:11:14.539Z
t8,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,960.0,2025-11-21T11:11:15.533Z
t8,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,8135.0,2025-11-21T11:11:23.707Z
t8,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,1340.0,2025-11-21T11:11:25.079Z
t8,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Different,True,1,11375.0,2025-11-21T11:11:36.481Z
t8,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,1220.0,2025-11-21T11:11:37.727Z
t8,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,9704.0,2025-11-21T11:11:47.463Z
t8,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,1426.0,2025-11-21T11:11:48.917Z
t8,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Different,True,3,7050.0,2025-11-21T11:11:55.993Z
t8,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,1011.0,2025-11-21T11:11:57.037Z
t8,Rule Reminder,6_3_2,,,,,skip,,,9106.0,2025-11-21T11:12:06.183Z
t8,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Different,True,2,14953.0,2025-11-21T11:12:21.163Z
t8,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Sure,,2,1292.0,2025-11-21T11:12:22.486Z
t8,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,5416.0,2025-11-21T11:12:27.926Z
t8,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,955.0000000001164,2025-11-21T11:12:28.916Z
t8,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Same,True,3,12004.0,2025-11-21T11:12:40.948Z
t8,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,1187.0,2025-11-21T11:12:42.168Z
t8,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Same,True,1,5807.0,2025-11-21T11:12:48.002Z
t8,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Very Sure,,1,1191.0,2025-11-21T11:12:49.221Z
t8,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Different,True,1,9113.000000000116,2025-11-21T11:12:58.358Z
t8,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Very Sure,,1,936.0,2025-11-21T11:12:59.334Z
t8,Score,6_3_4,,,,,skip,,,4676.0,2025-11-21T11:13:04.039Z
t9,First Example,4_0_0,,,,,skip,,,43040.199999994045,2025-11-21T11:01:48.343Z
t9,Inference Decision,4_0_1_0_0,practice,p1,,,Different,True,,9288.100000011924,2025-11-21T11:01:57.642Z
t9,Inference Decision,4_0_1_1_0,practice,p2,,,Different,False,,4400.999999994034,2025-11-21T11:02:03.076Z
t9,Inference Decision,4_0_1_2_0,practice,p3,,,Different,True,,4915.5,2025-11-21T11:02:09.004Z
t9,Rule Reminder,4_0_2,,,,,skip,,,20370.000000005966,2025-11-21T11:02:30.395Z
t9,Application Decision,4_0_3_0_0,practice,p4,,,Same,True,,7272.600000000006,2025-11-21T11:02:37.682Z
t9,Application Decision,4_0_3_1_0,practice,p6,,,Same,True,,7798.5,2025-11-21T11:02:46.491Z
t9,Application Decision,4_0_3_2_0,practice,p5,,,Different,True,,15276.80000001192,2025-11-21T11:03:02.787Z
t9,First Example,4_2_0,,,,,skip,,,3609.480000005948,2025-11-21T11:03:11.000Z
t9,Inference Decision,4_2_1_0_0,practice,p1,,,Different,True,,2905.800000011921,2025-11-21T11:03:13.913Z
t9,Inference Decision,4_2_1_1_0,practice,p2,,,Same,True,,4000.5000000059663,2025-11-21T11:03:18.924Z
t9,Inference Decision,4_2_1_2_0,practice,p3,,,Different,True,,2028.4999999880677,2025-11-21T11:03:21.969Z
t9,Rule Reminder,4_2_2,,,,,skip,,,3707.200000011915,2025-11-21T11:03:26.681Z
t9,Application Decision,4_2_3_0_0,practice,p6,,,Same,True,,2428.000000011933,2025-11-21T11:03:29.121Z
t9,Application Decision,4_2_3_1_0,practice,p4,,,Same,True,,3643.800000005954,2025-11-21T11:03:33.788Z
t9,Application Decision,4_2_3_2_0,practice,p5,,,Different,True,,5431.600000000006,2025-11-21T11:03:40.243Z
t9,First Example,6_0_0,,,,,skip,,,17442.10000001191,2025-11-21T11:04:00.220Z
t9,Inference Decision,6_0_1_0_0,inference,0,expansion,star_step,Different,True,1,2708.200000005949,2025-11-21T11:04:02.933Z
t9,Confidence Check,6_0_1_0_1,inference,0,expansion,star_step,Sure,,1,3622.299999988085,2025-11-21T11:04:06.567Z
t9,Inference Decision,6_0_1_1_0,inference,1,expansion,star_step,Different,False,1,9814.299999988056,2025-11-21T11:04:16.393Z
t9,Confidence Check,6_0_1_1_1,inference,1,expansion,star_step,Sure,,1,3385.5999999940395,2025-11-21T11:04:19.797Z
t9,Inference Decision,6_0_1_2_0,inference,2,expansion,plus_full,Different,True,1,6077.599999988102,2025-11-21T11:04:25.887Z
t9,Confidence Check,6_0_1_2_1,inference,2,expansion,plus_full,Very Sure,,1,2087.999999994063,2025-11-21T11:04:27.980Z
t9,Inference Decision,6_0_1_3_0,inference,3,expansion,plus_full,Same,True,1,3596.999999994063,2025-11-21T11:04:31.593Z
t9,Confidence Check,6_0_1_3_1,inference,3,expansion,plus_full,Sure,,1,1870.799999988056,2025-11-21T11:04:33.484Z
t9,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Same,True,1,3923.9000000118976,2025-11-21T11:04:37.420Z
t9,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Sure,,1,1161.0000000119326,2025-11-21T11:04:38.587Z
t9,Rule Reminder,6_0_2,,,,,skip,,,8394.0,2025-11-21T11:04:46.987Z
t9,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,5322.299999988056,2025-11-21T11:04:52.319Z
t9,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,656.2999999940512,2025-11-21T11:04:52.982Z
t9,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Different,True,3,4376.000000011933,2025-11-21T11:04:57.372Z
t9,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Very Sure,,3,1906.5999999999767,2025-11-21T11:04:59.286Z
t9,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Different,True,1,5067.599999988102,2025-11-21T11:05:04.365Z
t9,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Very Sure,,1,1539.5,2025-11-21T11:05:05.916Z
t9,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,3297.4000000000237,2025-11-21T11:05:09.227Z
t9,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Very Sure,,1,1324.4000000118976,2025-11-21T11:05:10.572Z
t9,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Different,True,3,3096.700000005949,2025-11-21T11:05:13.677Z
t9,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Sure,,3,1408.199999988079,2025-11-21T11:05:15.105Z
t9,Score,6_0_4,,,,,skip,,,5569.900000000023,2025-11-21T11:05:20.717Z
t9,First Example,6_1_0,,,,,skip,,,4297.700000011944,2025-11-21T11:05:25.025Z
t9,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,2862.800000011921,2025-11-21T11:05:27.908Z
t9,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Very Sure,,2,1430.800000011921,2025-11-21T11:05:29.345Z
t9,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Same,False,3,14169.499999988067,2025-11-21T11:05:43.533Z
t9,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Unsure,,3,3127.0999999999767,2025-11-21T11:05:46.675Z
t9,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,5906.399999994028,2025-11-21T11:05:52.605Z
t9,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Very Sure,,1,1410.7999999940512,2025-11-21T11:05:54.022Z
t9,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Different,False,1,6643.9000000059605,2025-11-21T11:06:00.674Z
t9,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Very Sure,,1,9707.299999999988,2025-11-21T11:06:10.389Z
t9,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Same,False,2,2924.1000000119093,2025-11-21T11:06:13.322Z
t9,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Very Sure,,2,1042.2000000059488,2025-11-21T11:06:14.371Z
t9,Rule Reminder,6_1_2,,,,,skip,,,6195.599999988102,2025-11-21T11:06:20.577Z
t9,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,4897.0,2025-11-21T11:06:25.496Z
t9,Confidence Check,6_1_3_0_1,application,15,attraction,color,Very Sure,,2,738.0000000119326,2025-11-21T11:06:26.250Z
t9,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,3308.799999994051,2025-11-21T11:06:29.576Z
t9,Confidence Check,6_1_3_1_1,application,16,attraction,color,Very Sure,,2,1776.9000000059605,2025-11-21T11:06:31.377Z
t9,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Different,True,1,2225.6999999940163,2025-11-21T11:06:33.625Z
t9,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,955.4999999880674,2025-11-21T11:06:34.584Z
t9,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,2463.1999999940163,2025-11-21T11:06:37.059Z
t9,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,682.5999999881024,2025-11-21T11:06:37.745Z
t9,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,2666.6000000119093,2025-11-21T11:06:40.433Z
t9,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,725.3000000059837,2025-11-21T11:06:41.171Z
t9,Score,6_1_4,,,,,skip,,,2477.500000005937,2025-11-21T11:06:43.660Z
t9,First Example,6_2_0,,,,,skip,,,3804.0,2025-11-21T11:06:47.487Z
t9,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,3550.600000005972,2025-11-21T11:06:51.048Z
t9,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,721.6999999880791,2025-11-21T11:06:51.784Z
t9,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Same,True,2,3606.000000005937,2025-11-21T11:06:55.406Z
t9,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Very Sure,,2,906.7000000059488,2025-11-21T11:06:56.320Z
t9,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Different,True,2,3492.000000005937,2025-11-21T11:06:59.826Z
t9,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Very Sure,,2,859.4000000059605,2025-11-21T11:07:00.689Z
t9,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Different,True,3,4319.499999988067,2025-11-21T11:07:05.017Z
t9,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Very Sure,,3,1292.3000000059835,2025-11-21T11:07:06.328Z
t9,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Same,False,2,2737.700000000012,2025-11-21T11:07:09.088Z
t9,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1932.799999988056,2025-11-21T11:07:11.030Z
t9,Rule Reminder,6_2_2,,,,,skip,,,3627.4000000118976,2025-11-21T11:07:14.678Z
t9,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Same,True,2,3951.800000011921,2025-11-21T11:07:18.652Z
t9,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,1944.0999999999767,2025-11-21T11:07:20.612Z
t9,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Different,True,1,4922.599999988102,2025-11-21T11:07:25.557Z
t9,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,957.3000000059836,2025-11-21T11:07:26.521Z
t9,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,7656.299999999988,2025-11-21T11:07:34.191Z
t9,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,1109.4999999940628,2025-11-21T11:07:35.307Z
t9,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Same,False,3,11327.299999994051,2025-11-21T11:07:46.645Z
t9,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Unsure,,3,1973.5999999940395,2025-11-21T11:07:48.643Z
t9,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Different,False,2,4282.099999988102,2025-11-21T11:07:52.931Z
t9,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Unsure,,2,2726.2999999999884,2025-11-21T11:07:55.678Z
t9,Score,6_2_4,,,,,skip,,,5422.299999994051,2025-11-21T11:08:01.123Z
t9,First Example,6_3_0,,,,,skip,,,7121.500000011933,2025-11-21T11:08:08.256Z
t9,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Same,True,1,3790.799999994051,2025-11-21T11:08:12.056Z
t9,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,843.5999999940395,2025-11-21T11:08:12.908Z
t9,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,3585.0999999999767,2025-11-21T11:08:16.504Z
t9,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,402.40000000596046,2025-11-21T11:08:16.917Z
t9,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Different,True,1,2500.100000005972,2025-11-21T11:08:19.435Z
t9,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,1254.5,2025-11-21T11:08:20.707Z
t9,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Different,False,1,2785.6000000119093,2025-11-21T11:08:23.505Z
t9,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,768.6000000059721,2025-11-21T11:08:24.284Z
t9,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Same,False,3,3251.9000000000237,2025-11-21T11:08:27.555Z
t9,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,811.5999999999767,2025-11-21T11:08:28.377Z
t9,Rule Reminder,6_3_2,,,,,skip,,,7615.599999988102,2025-11-21T11:08:35.998Z
t9,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,3911.300000005984,2025-11-21T11:08:39.928Z
t9,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,1024.7999999880558,2025-11-21T11:08:40.958Z
t9,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,3536.200000006007,2025-11-21T11:08:44.506Z
t9,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,1010.4000000118976,2025-11-21T11:08:45.530Z
t9,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Same,True,3,2563.9999999881256,2025-11-21T11:08:48.117Z
t9,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,645.2000000119442,2025-11-21T11:08:48.778Z
